id,group,x,y
C001_40,C001,8.478849331096727,0.008100139988840847
C001_41,C001,8.390075703107026,0.2133287624046764
C001_42,C001,8.33842318750296,-0.522577540304125
C001_43,C001,8.07181993893833,0.155621126297761
C001_44,C001,8.669468844118315,-0.015352171399831615
C001_45,C001,8.237648160614805,-0.22275444549984025
C001_46,C001,8.43736862764528,-0.28766191856515877
C001_47,C001,8.15067022447218,0.021749285464155367
C001_48,C001,8.366309497323865,-0.04141028785830238
C001_49,C001,8.520141951862188,-0.1989457357301086
C001_50,C001,8.15946736511703,-0.06693732163747809
C001_51,C001,8.360422608865976,-0.054042556691416214
C001_52,C001,8.668830954126895,-0.09661998855514684
C001_53,C001,8.451655104423702,-0.0938237672774975
C001_54,C001,8.401312121890825,-0.07086237971294251
C001_55,C001,8.287115771487619,0.2597857035399095
C001_56,C001,8.296075400807851,0.27474201641611423
C001_57,C001,8.23167558625001,-0.0750073329690442
C001_58,C001,8.527511007114995,-0.39674603682064985
C001_59,C001,8.082183222220026,0.0028752908061466455
C001_60,C001,8.42630440979746,0.09165991162432001
C001_61,C001,8.297834925876005,-0.23124608821282944
C001_62,C001,8.483510436082929,0.07141494782669303
C001_63,C001,8.167383417989281,0.01378556320160368
C001_64,C001,8.64139959898641,0.01981489821118781
C001_65,C001,8.157511066323215,-0.06928712242238647
C001_66,C001,8.290098288422843,0.055003965525782884
C001_67,C001,8.49619272841525,-0.15202897836601337
C001_68,C001,8.243900871944318,0.16491405453867594
C001_69,C001,8.469586917747632,0.2196547955236653
C001_70,C001,8.112232404844184,-0.1559783472056395
C001_71,C001,8.512811402719533,-0.15503254504486594
C001_72,C001,8.402164732720335,-0.009396608251896699
C001_73,C001,8.227993503723257,0.2379095442769357
C001_74,C001,8.347045764599105,-0.08310041777983596
C001_75,C001,8.323430110159453,0.03978937015226901
C001_76,C001,8.093040471216206,-0.1411907708229804
C001_77,C001,8.14097255023811,-0.3431042360194145
C001_78,C001,8.508502065677888,0.23288749461402666
C001_79,C001,8.543008296579911,-0.288874044867268
C002_0,C002,8.15650100280021,0.9035037409849412
C002_1,C002,7.998726062109465,0.9258586990577768
C002_2,C002,7.909849847808517,0.617976043298958
C002_3,C002,7.955874481415852,0.6754298071484811
C002_4,C002,7.927407970277967,0.9490819833698497
C002_5,C002,7.917343023585289,0.7171573603165565
C002_6,C002,7.987808346523977,1.1502355394416122
C002_7,C002,7.945444953903031,0.8693585450737678
C002_8,C002,8.386594843055912,0.6005566574787538
C002_9,C002,7.9564665899785325,0.7391650029557781
C002_10,C002,7.876627558832463,0.9913547158531245
C002_11,C002,8.014481908739779,0.963164100768587
C002_12,C002,8.177674607444402,0.7963299201964031
C002_13,C002,8.246503589175967,0.7439225738079387
C002_14,C002,8.261944077408872,0.5810330380953179
C002_15,C002,7.971451153657176,0.9877391778113978
C002_16,C002,7.7536650377993555,0.869721056010392
C002_17,C002,8.02550069327213,0.7051236424636675
C002_18,C002,7.979374068828585,1.0000318389845684
C002_19,C002,7.84610878777997,0.92713937131454
C002_20,C002,8.168517507981305,0.7247483758904173
C002_21,C002,8.07797505239122,0.9066276757554793
C002_22,C002,7.996519741832081,0.550048015451088
C002_23,C002,8.137295853589917,0.6580422837621127
C002_24,C002,8.026080183703888,0.8019102375842313
C002_25,C002,8.210134161379726,1.0841766931924828
C002_26,C002,8.146981717494322,0.8119300680167227
C002_27,C002,8.223293988096897,0.8392319574031255
C002_28,C002,7.821583011458754,0.6970557116255486
C002_29,C002,7.893824436865427,0.9049683948093551
C002_30,C002,8.295913181682971,0.8505034613823337
C002_31,C002,7.927126713799166,0.9216961146639879
C002_32,C002,7.9380039094945385,0.8340426178649278
C002_33,C002,7.900194756064408,0.571571233684057
C002_34,C002,7.867462008466886,0.7962750808710956
C002_35,C002,7.986277026435807,0.8633386950009397
C002_36,C002,7.884278423033542,0.8719509195714814
C002_37,C002,7.99309597838914,0.9939237799423022
C002_38,C002,8.255330947194661,0.7589087739932561
C002_39,C002,8.109497862188752,0.8324860167949444
C002_40,C002,8.166374039136864,0.7496337887402819
C002_41,C002,8.267476599318822,0.7121581826229438
C002_42,C002,7.784151369325507,0.8329277234279794
C002_43,C002,8.074830281101754,0.9266971305648577
C002_44,C002,8.187532372280435,0.8142278332394339
C002_45,C002,8.109338765305633,0.8137846799239667
C002_46,C002,7.986689457624139,0.5987193566935313
C002_47,C002,7.9608256681470735,0.7788982801231119
C002_48,C002,7.729714942528003,0.7237947095556254
C002_49,C002,7.935061925430762,0.7794022704986997
C002_50,C002,7.962021916684184,0.803476480939429
C002_51,C002,8.055668133273128,1.0008823572292007
C002_52,C002,8.037253697161022,0.754545225654253
C002_53,C002,8.09629232917738,0.5026484034901002
C002_54,C002,7.92062406629045,1.0233082116170935
C002_55,C002,8.174812407503895,0.8069948500113436
C002_56,C002,8.265219211545654,0.7646710450381545
C002_57,C002,8.05230862483178,0.7450835974112955
C002_58,C002,7.808024743997375,0.9437635311344791
C002_59,C002,8.061904469786452,0.7784527375675779
C002_60,C002,8.03869679501247,0.6919157049339166
C002_61,C002,7.730716678343991,0.8176916194984089
C002_62,C002,8.441135632445262,0.9516164570968353
C002_63,C002,8.046066001797193,0.6455591447267941
C002_64,C002,8.096282841242939,0.8528540754556809
C002_65,C002,8.07292143024187,0.9269586212203836
C002_66,C002,7.939668615478771,0.9643383362328041
C002_67,C002,8.116993238623797,0.7056415319455435
C002_68,C002,8.046786588206706,0.8490844079121261
C002_69,C002,8.214140796518658,0.8051010256194955
C002_70,C002,8.185273940263214,1.1780741279029736
C002_71,C002,7.82994871101753,0.4726529479015324
C002_72,C002,8.106370909386962,0.6386688867848611
C002_73,C002,8.11025715002663,0.5358435566823625
C002_74,C002,8.1134400784394,1.0032489544396306
C002_75,C002,8.269529210403505,0.6178300525716942
C002_76,C002,8.042645354679262,0.9351369092022348
C002_77,C002,8.38409955607536,0.6410127362824575
C002_78,C002,7.955524500355926,0.9723323295504454
C002_79,C002,8.034696878369944,0.6292335067848136
C003_0,C003,7.5853599164462455,1.015119968966916
C003_1,C003,7.307739458606113,1.4385402955264004
C003_2,C003,7.316640492499503,1.406123939331666
C003_3,C003,7.220907078862716,1.4079847439670592
C003_4,C003,7.492709538692984,1.5432336494303944
C003_5,C003,7.37783188500132,1.2275025701448476
C003_6,C003,7.401840839670293,1.451536596795581
C003_7,C003,7.2983447188026735,1.2611855514555101
C003_8,C003,7.7291155505157,1.408770231051286
C003_9,C003,7.533058186404316,1.2005515857821007
C003_10,C003,7.554940199112184,1.0975809829317835
C003_11,C003,7.178459993293239,1.1331436220542692
C003_12,C003,7.644009986658313,1.310691134155159
C003_13,C003,7.267722334596049,1.2266169957230146
C003_14,C003,7.489297246740282,1.4729747586670459
C003_15,C003,7.155823021505861,1.4978432232820582
C003_16,C003,7.566190781631139,1.172307965503523
C003_17,C003,7.353279076142078,1.3624115356898336
C003_18,C003,7.37132514697499,1.3059178424684597
C003_19,C003,7.247555849689384,0.9922807743327549
C003_20,C003,7.805772035784308,1.3112254393407174
C003_21,C003,7.453085341290859,1.3653346898231093
C003_22,C003,7.6308496023958305,1.4325550693536566
C003_23,C003,7.2526277533678245,1.2658444129654103
C003_24,C003,7.428248221442746,1.4058107571212206
C003_25,C003,7.321110995806375,1.344943207038093
C003_26,C003,7.453196244249185,1.5046413733053388
C003_27,C003,6.999745249524264,1.2966602491875874
C003_28,C003,7.471443275863218,1.391857144175795
C003_29,C003,7.415798542676753,1.1513490701897593
C003_30,C003,7.52426837339366,1.3429227444867802
C003_31,C003,7.282601341308845,1.0661453604031181
C003_32,C003,7.50641820857418,1.1451504426413206
C003_33,C003,7.5211531347507234,1.5264578051455489
C003_34,C003,7.450145344043976,1.3205274655162123
C003_35,C003,7.437231985752313,1.5056801603657408
C003_36,C003,7.6416380891085245,1.2974131010125727
C003_37,C003,7.535960538138765,1.2911189332050168
C003_38,C003,7.337658684942175,1.406834416131635
C003_39,C003,7.402971199479578,1.1479325070671236
C003_40,C003,7.177488765909264,1.4426638695997371
C003_41,C003,7.262949992968392,1.106237187548078
C003_42,C003,7.375001193378308,1.4022384083323347
C003_43,C003,7.140797117279663,1.3858090659066202
C003_44,C003,7.479835178151999,1.0893828720678167
C003_45,C003,7.2349005533552,1.2560128568753695
C003_46,C003,7.7265950893639355,1.243802153939261
C003_47,C003,7.590942227019118,1.4349285390883306
C003_48,C003,7.16320285711536,1.2837165220240616
C003_49,C003,7.575102857288401,1.2044060488047799
C003_50,C003,7.612694040448216,1.1115327003140003
C003_51,C003,7.1821070846477015,1.2138047271024752
C003_52,C003,7.522578851701266,1.2225758839757055
C003_53,C003,7.5651473257376525,1.0373452268259828
C003_54,C003,7.324712630775073,1.5035179247604025
C003_55,C003,7.024956639734898,1.3341574526346867
C003_56,C003,7.275569460080211,1.1655937780146945
C003_57,C003,7.365568657694272,1.0495129848624944
C003_58,C003,7.566329316777401,1.3779755609026116
C003_59,C003,7.613121077041068,1.3109485880854297
C003_60,C003,7.266784616599951,1.3884227991020988
C003_61,C003,7.20365869760931,1.137923362700507
C003_62,C003,7.753925118871688,1.4570371856453428
C003_63,C003,7.489025547478606,1.5223461655599628
C003_64,C003,7.371821890158558,1.3791124078665136
C003_65,C003,7.288211153097736,1.2318493426098427
C003_66,C003,7.432689446975867,1.5248475877271153
C003_67,C003,7.3070333778568175,1.4548957740430215
C003_68,C003,7.4173391534614534,1.0036361118378694
C003_69,C003,7.109407009280205,1.1738831583063591
C003_70,C003,7.59100934908622,1.327062636830611
C003_71,C003,7.71064487653584,1.3148402254659273
C003_72,C003,7.646476791839136,1.326029766549729
C003_73,C003,7.272750317629445,1.4005552747501981
C003_74,C003,7.299686168736885,1.0592862101808727
C003_75,C003,7.298483338330691,1.2233479499724131
C003_76,C003,7.459313047975053,1.4227765344990266
C003_77,C003,7.517145305391344,1.6219229973898202
C003_78,C003,7.104932094198964,1.2573473551598933
C003_79,C003,7.835080050924365,1.2363397332543462
C004_0,C004,6.3833735029028835,1.1654334605772034
C004_1,C004,6.4298249851619165,1.2075904908132535
C004_2,C004,6.863833430044477,1.0624989470495032
C004_3,C004,6.474268810409627,1.5150084794826346
C004_4,C004,6.633846274507445,1.3402807787912567
C004_5,C004,6.5256944510312005,1.4388073446014509
C004_6,C004,6.422761111825908,1.441314501257617
C004_7,C004,6.606177101604639,1.257385976917687
C004_8,C004,6.500493769630056,1.4404501291402303
C004_9,C004,6.640934307198945,1.2247964130479938
C004_10,C004,6.605799694121995,1.1192692268599544
C004_11,C004,6.792485582020944,1.5102500314478728
C004_12,C004,6.769451975170109,1.3350308384136287
C004_13,C004,6.669658780104136,1.0704692358155294
C004_14,C004,6.528842283375508,1.2498064249584362
C004_15,C004,6.566720521254347,1.3905588142228649
C004_16,C004,6.5175022680123975,1.1707088613937622
C004_17,C004,6.781200009293568,1.2391657640519522
C004_18,C004,6.484883452729412,0.9655092720804825
C004_19,C004,6.368775128625334,1.2516433407128955
C004_20,C004,6.630941988430862,1.0024510625312042
C004_21,C004,6.584140042442139,1.3404225138304813
C004_22,C004,6.505625071653032,1.2964919549821645
C004_23,C004,6.812074244629687,1.1672740023295058
C004_24,C004,6.314501871708542,1.2263046323896003
C004_25,C004,6.4444031340686125,1.2789432726478083
C004_26,C004,6.697239280713033,1.4291745617422704
C004_27,C004,6.637068770591677,1.5111861752104643
C004_28,C004,6.643495156487616,1.4510733876869608
C004_29,C004,6.641658918919963,1.3305645392649443
C004_30,C004,6.504188565952017,1.286752810815597
C004_31,C004,6.493200605488878,1.238781258338345
C004_32,C004,6.596765959336283,1.4710184533855153
C004_33,C004,6.5440674254813525,1.3855656195575574
C004_34,C004,6.3868244896352575,1.2400158618980401
C004_35,C004,6.789067828742142,1.3414440478517242
C004_36,C004,6.294229794610189,1.2810962755010893
C004_37,C004,6.5454626499963116,1.0959980079412086
C004_38,C004,6.303356039913506,1.1335007601344318
C004_39,C004,6.413720128205827,1.4001324491484128
C004_40,C004,6.677278764066611,1.3883675159540323
C004_41,C004,6.757764433216853,0.9371192111147284
C004_42,C004,6.540731020863541,1.3403460066406039
C004_43,C004,6.4776710902125725,1.1854607271199011
C004_44,C004,6.4569295838950715,1.3126571627086683
C004_45,C004,6.575554573757787,1.4827401467946262
C004_46,C004,6.647592114000191,1.3198882373945895
C004_47,C004,6.581284271089089,1.1602885482287912
C004_48,C004,6.604678462711997,1.4178615844172815
C004_49,C004,6.660385909316336,1.1157905759669584
C004_50,C004,6.343444953834414,1.3981161198209155
C004_51,C004,6.615728579898338,1.3330604653227638
C004_52,C004,6.448550229745518,1.4058860874698886
C004_53,C004,6.701752000694732,1.2464426094860428
C004_54,C004,6.678132821415742,1.1409847421725938
C004_55,C004,6.572785489426051,0.9670623075421148
C004_56,C004,6.540780073607979,1.681075281994013
C004_57,C004,6.699788572901829,1.5638181140952319
C004_58,C004,6.680928972865819,1.328406733747696
C004_59,C004,6.624984767202164,1.2272171336070903
C004_60,C004,6.707166571099399,1.174608137454814
C004_61,C004,6.598840394670346,1.8151240605573786
C004_62,C004,6.672199438467782,1.21712582393294
C004_63,C004,6.762746589165672,1.3628114175401624
C004_64,C004,6.550216919022375,1.1150695747483694
C004_65,C004,6.566129658015882,1.2226473252297447
C004_66,C004,6.600304060076462,1.3545819326476225
C004_67,C004,6.638372989299974,1.14292231649725
C004_68,C004,6.6752242111298825,1.3582516702194942
C004_69,C004,6.356181773820679,1.3447032446234994
C004_70,C004,6.577373866590709,1.3523402014715198
C004_71,C004,6.414543565261875,1.2382614207288882
C004_72,C004,6.549921785217911,1.0907005561148155
C004_73,C004,6.6696565807310115,1.240329786811405
C004_74,C004,6.6493055965000805,1.1270978569649075
C004_75,C004,6.362239424839921,1.1018089346530613
C004_76,C004,6.236345260531351,1.1631466197755174
C004_77,C004,6.649824296781259,1.52157893492382
C004_78,C004,6.776645635084597,1.5016149258013796
C004_79,C004,6.799742699163969,1.6376989337632426
C005_0,C005,5.947147213605755,0.9547512361236342
C005_1,C005,6.021807375544659,0.384278239816733
C005_2,C005,5.942726775020534,0.8122252612695356
C005_3,C005,5.979285779597845,0.7190392883243448
C005_4,C005,5.796785251661471,0.7187830429206953
C005_5,C005,6.035435696147984,0.8770696937266977
C005_6,C005,6.15731383917018,0.5954330641811422
C005_7,C005,6.0993428149476,1.1116022057913528
C005_8,C005,5.767028187697484,0.8134951328854608
C005_9,C005,5.654155297157438,0.34347353723472007
C005_10,C005,5.688282670222271,0.8015088416744534
C005_11,C005,5.944080585856519,0.7300285850959323
C005_12,C005,6.013508822355436,0.8515693772327348
C005_13,C005,6.218679879923981,0.560238897232378
C005_14,C005,5.761931987550329,0.6948089578564209
C005_15,C005,5.799631468751264,0.713741150668071
C005_16,C005,6.299026061943939,0.7325225062949972
C005_17,C005,6.014222598971019,0.5570433714960481
C005_18,C005,5.790501224695424,0.9332153435548195
C005_19,C005,6.071503156857994,0.5252432578445454
C005_20,C005,6.254900321760049,0.8632773210834145
C005_21,C005,5.7797559834907695,0.8710169971418982
C005_22,C005,5.801038093282144,0.5512813484359763
C005_23,C005,5.938923421421118,0.931552957742962
C005_24,C005,6.08639338165069,0.5153712287915982
C005_25,C005,5.748421657202274,0.7605323844540727
C005_26,C005,6.083379668794486,1.0114929028889494
C005_27,C005,5.8401563384882,0.590068309391195
C005_28,C005,6.002009376056,0.7127774653064932
C005_29,C005,5.978622586630019,0.969586241118884
C005_30,C005,6.010432449757831,0.6244292575506828
C005_31,C005,5.701120474688193,0.5414954267240308
C005_32,C005,6.032713417186719,0.9833541657991788
C005_33,C005,5.733107397103554,0.7020025829712463
C005_34,C005,5.747338362940584,0.7664602000615814
C005_35,C005,5.760729961407883,0.6457231027019987
C005_36,C005,6.113977568006847,0.9430017492420814
C005_37,C005,5.907545209326447,0.9790360753916163
C005_38,C005,5.801363746978085,0.8651558681602354
C005_39,C005,5.743176562582611,0.6600759035821283
C005_40,C005,6.063201180455393,0.5827462065830888
C005_41,C005,5.8286674015984365,0.586950901856714
C005_42,C005,5.687011952175544,0.7832758458769492
C005_43,C005,5.905431811340014,0.5260543887983168
C005_44,C005,6.255620589210577,1.0337984219593757
C005_45,C005,5.739301962001792,0.8455108221881643
C005_46,C005,5.916521197814381,0.6695839150652148
C005_47,C005,5.67315603077717,0.7772725817966454
C005_48,C005,5.85917112957071,0.9759514851416472
C005_49,C005,5.9160681114863385,0.6057207787255829
C005_50,C005,5.774432645456577,0.7715776918061358
C005_51,C005,6.051944003296858,0.5796585966043106
C005_52,C005,5.933045090506917,0.9946212525911613
C005_53,C005,5.648418179133456,1.0141459458526647
C005_54,C005,5.799422361784029,0.7686321726581137
C005_55,C005,5.803277840001558,0.8401217732925244
C005_56,C005,5.976714206073849,0.8678860941054911
C005_57,C005,6.362141587392459,0.36474656164038083
C005_58,C005,5.809810056189259,0.560009225981405
C005_59,C005,5.859421670581788,0.6625488617452966
C005_60,C005,5.851863377104861,0.7765479550340852
C005_61,C005,5.797126052234787,0.9368029484893801
C005_62,C005,5.650660205497606,0.6944519561829015
C005_63,C005,5.901647294900234,1.0114927675097265
C005_64,C005,5.674391743131207,0.5778311596493326
C005_65,C005,5.9861275520544615,0.7977870618997414
C005_66,C005,5.660491738630705,0.977315642650412
C005_67,C005,5.942685660043968,0.7309348358445074
C005_68,C005,5.844960576568949,0.8028858810653822
C005_69,C005,5.840192385284442,0.8407545699356096
C005_70,C005,5.9560670899653845,0.6054278234403798
C005_71,C005,5.642799431500279,1.0505993619506833
C005_72,C005,5.813376597819738,1.0724543705509837
C005_73,C005,5.9268148491640265,0.3472195109096937
C005_74,C005,5.947855964698616,0.6445237067770165
C005_75,C005,5.532097624038471,0.7856009960384821
C005_76,C005,5.71733618390546,0.7514808197477116
C005_77,C005,6.0888470625862645,0.9147642336436739
C005_78,C005,5.908781865645703,0.7989061557056275
C005_79,C005,5.91344695131192,0.6750313832600904
C006_0,C006,5.474077661695569,-0.08525998079881077
C006_1,C006,5.66136498768563,-0.1442414599547051
C006_2,C006,5.596249868518101,-0.011585824319817022
C006_3,C006,5.482012316077189,0.15686205460200398
C006_4,C006,5.844872034911381,0.015007233106965421
C006_5,C006,5.479546643406133,-0.33504726971910986
C006_6,C006,5.22205449407125,0.1754601651892359
C006_7,C006,5.667770056820073,-0.11348255455634738
C006_8,C006,5.3892801324573405,-0.04522239715333803
C006_9,C006,5.7864962259682935,0.0349111852257878
C006_10,C006,5.462792897911599,0.47863981868397
C006_11,C006,5.720505422801053,-0.22361371790362944
C006_12,C006,5.69728095854041,0.05061741313620779
C006_13,C006,5.754531142207735,0.04510289387559379
C006_14,C006,5.431930139467164,0.048601808572126454
C006_15,C006,5.503482098240917,0.008129213147272673
C006_16,C006,5.62870632877223,0.09705932964252625
C006_17,C006,5.675096808715257,-0.06600717068615057
C006_18,C006,6.07202293039627,-0.06644136858913811
C006_19,C006,5.579138627579239,0.06403031885564514
C006_20,C006,5.719247008431192,0.1510567094504504
C006_21,C006,5.401808509800528,-0.1022675549831889
C006_22,C006,5.820692909110706,0.03406109895127835
C006_23,C006,5.686929520155077,-0.24427707916156594
C006_24,C006,5.403457969686066,-0.14747837525165228
C006_25,C006,5.675012278309975,0.1162160074497149
C006_26,C006,5.784768483491821,-0.322271042772844
C006_27,C006,5.626282342322718,-0.00028613429076753235
C006_28,C006,5.5694142469496155,-0.07768674251857714
C006_29,C006,5.461454025985863,-0.07267157761275699
C006_30,C006,5.248051979640304,0.1956388152774551
C006_31,C006,5.668378571399403,0.22715205313490844
C006_32,C006,5.501521715211741,-0.29760083393642944
C006_33,C006,5.930048721011576,-0.3708743579636064
C006_34,C006,5.433372264721988,0.11005705661656622
C006_35,C006,5.867275803415708,-0.12769029284540703
C006_36,C006,5.600637555323446,-0.057657842132623004
C006_37,C006,5.723325581541329,-0.1600094528110701
C006_38,C006,5.734990229875959,0.13265005574835578
C006_39,C006,5.620012065034703,0.00282268591824092
C006_40,C006,6.01503515866122,0.03892226117576671
C006_41,C006,5.570570087967803,0.16608326838527052
C006_42,C006,5.837316011684994,-0.12584710418503292
C006_43,C006,5.480103380197378,0.22707008384315994
C006_44,C006,5.839580669435173,0.20603543833503196
C006_45,C006,5.911338863328302,-0.19549228054923617
C006_46,C006,5.375605287799987,0.15655160560423326
C006_47,C006,5.797135407935472,0.01987096294451685
C006_48,C006,5.7621925974025965,-0.1303853916656077
C006_49,C006,5.4777155160474065,-0.024111729311965608
C006_50,C006,5.7120777423622755,0.09379660722269159
C006_51,C006,5.625298757029652,0.09128342934730932
C006_52,C006,5.8405788267689465,0.07166099375935116
C006_53,C006,5.564249573654091,0.26780735120609944
C006_54,C006,5.454294889888088,0.026539688503342783
C006_55,C006,5.952454502660168,0.39189007897217176
C006_56,C006,5.905457021293156,-0.0752182862074052
C006_57,C006,5.358285732664963,-0.0824255297165575
C006_58,C006,5.6375198378266465,0.015468449021731459
C006_59,C006,5.4825293872657275,-0.08776962779332874
C006_60,C006,5.682794333475637,0.008014603499010448
C006_61,C006,5.8569185222994635,0.09123932218357064
C006_62,C006,5.744640656771287,-0.08769506359144989
C006_63,C006,5.661605846063796,-0.3144602968192621
C006_64,C006,5.583079434923667,-0.25740588702057243
C006_65,C006,5.672431008078413,0.08794801616909093
C006_66,C006,5.669356244049105,0.24412534481730272
C006_67,C006,5.5402419027135545,-0.016252094297120396
C006_68,C006,5.559922702919989,-0.05263070979382874
C006_69,C006,5.861949338761506,-0.22311277284550715
C006_70,C006,5.915085784205386,0.21820679921359654
C006_71,C006,5.7443742574523355,-0.056719059914473485
C006_72,C006,5.688363340857443,-0.06465428999601444
C006_73,C006,5.886196608507627,-0.18177641279548185
C006_74,C006,5.492538937384887,0.00574402313645479
C006_75,C006,5.247115168648934,0.2358128095072476
C006_76,C006,5.597856149485757,0.12161038200493887
C006_77,C006,5.678086223674158,-0.2840314622311346
C006_78,C006,5.656722976076669,0.06740344495995788
C006_79,C006,5.458254456664002,-0.1632270207641094
C007_0,C007,5.737450729786765,-0.6690522214027405
C007_1,C007,5.7051624776719745,-0.9408114751717869
C007_2,C007,5.893141736990609,-0.7751599065533936
C007_3,C007,5.80951340637614,-0.5431767754989174
C007_4,C007,6.165666174587298,-0.9986744480451978
C007_5,C007,6.195390079253027,-0.7202660019680582
C007_6,C007,6.012981667217877,-0.6694461838806696
C007_7,C007,5.683514552210324,-0.9993605104908927
C007_8,C007,5.983082348466255,-0.9118765195824676
C007_9,C007,6.351108826469961,-0.8675829789610611
C007_10,C007,6.057554391809108,-0.952061839398683
C007_11,C007,6.25360359177725,-0.49278231920769283
C007_12,C007,5.665078600351103,-0.7374043083147059
C007_13,C007,5.921408222895793,-0.5449820299482485
C007_14,C007,5.5180097710041185,-0.8481213399047726
C007_15,C007,6.046758394764541,-0.8564153075769347
C007_16,C007,5.79499555453598,-1.0413796426396948
C007_17,C007,5.9540150308728865,-0.8409305435789936
C007_18,C007,5.657442605914013,-0.7867721291541776
C007_19,C007,5.776523775983407,-0.7645851676036132
C007_20,C007,6.0098385748027,-0.6315587817373537
C007_21,C007,5.950410062324165,-0.972611758755133
C007_22,C007,5.858141840833762,-0.8688466692180461
C007_23,C007,6.058486631827806,-0.922965032577191
C007_24,C007,6.140002321666655,-0.8132750803687723
C007_25,C007,6.0013423145157825,-0.8807330236342424
C007_26,C007,6.092775092020617,-0.9036368040835581
C007_27,C007,6.1601360499878455,-0.7381678199761116
C007_28,C007,6.022634231448844,-0.7138355902874357
C007_29,C007,5.764503487313271,-0.5788423279567565
C007_30,C007,5.645274349875111,-0.7898898652614587
C007_31,C007,6.0230144448068526,-0.6391241370566239
C007_32,C007,5.792204992638206,-0.8857271875086481
C007_33,C007,5.857750621250199,-0.9718776284559394
C007_34,C007,5.853684142178315,-0.9535290017819325
C007_35,C007,5.970727528723923,-0.8411092390814644
C007_36,C007,5.760073712102894,-0.9303332924685361
C007_37,C007,5.914878900724954,-0.9431996524724823
C007_38,C007,5.666450299706048,-0.9880544667545602
C007_39,C007,5.927722080119589,-1.1016220112000017
C007_40,C007,5.904244296499332,-0.677948290739482
C007_41,C007,5.788520442107009,-0.8619375645527394
C007_42,C007,5.648235655763526,-0.9725271720564987
C007_43,C007,5.79472586824508,-0.7599709999011043
C007_44,C007,5.824196416532385,-0.9970932250160158
C007_45,C007,5.798372135363691,-1.0113752095670716
C007_46,C007,6.1662023231031124,-0.9166025289195303
C007_47,C007,6.134180402130781,-1.070909386515644
C007_48,C007,5.730497574404064,-0.5811158449946042
C007_49,C007,5.843624265094647,-0.4662827208442744
C007_50,C007,6.022083309693624,-0.5858159122174149
C007_51,C007,5.63932959481749,-0.7792553493609004
C007_52,C007,5.8357164774685035,-0.5498111084125902
C007_53,C007,5.819312316579295,-0.8076251696356348
C007_54,C007,5.760010505047865,-1.0789833435166822
C007_55,C007,5.985938453315862,-0.8718945886384687
C007_56,C007,5.942615752428042,-0.974162464141458
C007_57,C007,5.874742132450537,-0.9551007754886724
C007_58,C007,5.799387726027344,-0.7921200744361623
C007_59,C007,5.795373507533413,-0.729512359276623
C007_60,C007,5.695010108297618,-0.8864251978792849
C007_61,C007,6.093888730661662,-0.937920884744601
C007_62,C007,5.593058656025208,-0.617960464503807
C007_63,C007,5.858280924369783,-0.9872269406119334
C007_64,C007,5.69238076376962,-0.7305318609855529
C007_65,C007,5.694777335065346,-1.097630217755051
C007_66,C007,5.980747333988185,-0.7853968881347776
C007_67,C007,5.975788689792678,-0.9105518027756712
C007_68,C007,5.943325538004429,-0.9792494060109445
C007_69,C007,5.8207889433440485,-0.7917254642683527
C007_70,C007,5.92168457795556,-0.6381747757322137
C007_71,C007,6.0145238904038205,-0.9594770029771773
C007_72,C007,5.801086585875617,-0.6905713883397891
